builtin_interfaces.msg.Time(sec=1758915327, nanosec=12839937)	2.237190772073843e-07	3.322722661655068e-16	2.97044168333072e-09	7.457302573579477e-06	9.901472277769066e-08
builtin_interfaces.msg.Time(sec=1758915327, nanosec=56779729)	2.2371908330352113e-07	3.3227228427372486e-16	2.9704414110181127e-09	1.6932179174725405e-13	-7.548879860359705e-15
builtin_interfaces.msg.Time(sec=1758915327, nanosec=92197635)	2.237190893900089e-07	3.322723023532793e-16	2.9704411483225198e-09	1.6904230175606967e-13	-7.270421468117742e-15
builtin_interfaces.msg.Time(sec=1758915327, nanosec=128342965)	2.237190891121924e-07	3.3227230152804216e-16	2.970440980949031e-09	-4.30314513010537e-14	-4.162322116308365e-15
builtin_interfaces.msg.Time(sec=1758915327, nanosec=168795970)	2.2371907761784053e-07	3.3227226738474827e-16	2.9704409809431283e-09	-3.192883172846048e-13	-1.6908686156716943e-19
builtin_interfaces.msg.Time(sec=1758915327, nanosec=207107570)	2.2371906453283003e-07	3.3227222851649906e-16	2.970439977398893e-09	1.6900563405271345e-13	-6.997121762306865e-15
builtin_interfaces.msg.Time(sec=1758915327, nanosec=242812979)	2.2371907062642677e-07	3.322722466171614e-16	2.970439714105656e-09	1.6928645767962675e-13	-7.337960909240817e-15
builtin_interfaces.msg.Time(sec=1758915327, nanosec=280350458)	2.237190767255908e-07	3.3227226473435953e-16	2.9704394437631564e-09	1.6942966315773887e-13	-7.520891373310478e-15
builtin_interfaces.msg.Time(sec=1758915327, nanosec=319282493)	2.237190828253973e-07	3.3227228285346447e-16	2.970439171808767e-09	1.6943613722466644e-13	-7.553186963869805e-15
builtin_interfaces.msg.Time(sec=1758915327, nanosec=355276066)	2.2371908892092383e-07	3.3227230095985464e-16	2.9704389034828593e-09	1.6930583576411015e-13	-7.44044906749654e-15
builtin_interfaces.msg.Time(sec=1758915327, nanosec=391516290)	2.2371909500722095e-07	3.322723190388278e-16	2.9704386439052587e-09	1.6903797262361582e-13	-7.185659761567409e-15
builtin_interfaces.msg.Time(sec=1758915327, nanosec=429417903)	2.2371908456365893e-07	3.3227228801686783e-16	2.9704386228177903e-09	-3.1932024425043436e-13	-2.490188324898313e-19
builtin_interfaces.msg.Time(sec=1758915327, nanosec=467819835)	2.2371906753736074e-07	3.3227223744128697e-16	2.9704396940596395e-09	-5.036755287936265e-13	3.570811697101084e-14
builtin_interfaces.msg.Time(sec=1758915327, nanosec=503555057)	2.237190736330211e-07	3.322722555480777e-16	2.9704394261378797e-09	1.6933894151745801e-13	-7.457517617595103e-15
builtin_interfaces.msg.Time(sec=1758915327, nanosec=540223455)	2.2371907973215759e-07	3.322722736651924e-16	2.9704391546692617e-09	1.6942405950539716e-13	-7.544532790864142e-15
builtin_interfaces.msg.Time(sec=1758915327, nanosec=577313448)	2.2371908582983554e-07	3.322722917779731e-16	2.9704388845927507e-09	1.6937212800363364e-13	-7.49446770830739e-15
builtin_interfaces.msg.Time(sec=1758915327, nanosec=620336621)	2.237190919211101e-07	3.3227230987173117e-16	2.9704386208391966e-09	1.6918278393502378e-13	-7.307454565107527e-15
builtin_interfaces.msg.Time(sec=1758915327, nanosec=658546960)	2.2371908300645106e-07	3.3227228339128395e-16	2.970438577831892e-09	-3.309633209153756e-13	-2.244243798982431e-19
builtin_interfaces.msg.Time(sec=1758915327, nanosec=697395281)	2.2371906956683138e-07	3.3227224346971315e-16	2.970439845954855e-09	1.6920391078961288e-13	-7.321341207902053e-15
builtin_interfaces.msg.Time(sec=1758915327, nanosec=733062134)	2.2371907566405025e-07	3.3227226158113424e-16	2.9704395764908378e-09	1.6937721770108802e-13	-7.494433890935078e-15
builtin_interfaces.msg.Time(sec=1758915327, nanosec=772792826)	2.2371908176257775e-07	3.3227227969644076e-16	2.9704393059381486e-09	1.694021279695082e-13	-7.513485368773835e-15
builtin_interfaces.msg.Time(sec=1758915327, nanosec=814957704)	2.2371908785746897e-07	3.322722978009444e-16	2.9704390391418615e-09	1.692896552290026e-13	-7.397952927724852e-15
builtin_interfaces.msg.Time(sec=1758915327, nanosec=850735326)	2.2371906792158942e-07	3.3227223858262133e-16	2.9704403975308308e-09	-6.983664395022986e-13	4.673835696724274e-14
builtin_interfaces.msg.Time(sec=1758915327, nanosec=888100230)	2.237190740176419e-07	3.3227225669058105e-16	2.970440129858828e-09	1.6935249227996208e-13	-7.460382871322023e-15
builtin_interfaces.msg.Time(sec=1758915327, nanosec=924374890)	2.2371908011552817e-07	3.3227227480398636e-16	2.970439860612196e-09	1.69384928347886e-13	-7.477156287989486e-15
builtin_interfaces.msg.Time(sec=1758915327, nanosec=962315815)	2.2371907869836414e-07	3.3227227059438634e-16	2.970439704962145e-09	-8.110947069075798e-14	-3.7003030271490836e-15
builtin_interfaces.msg.Time(sec=1758915328, nanosec=786498)	2.2371907534840779e-07	3.322722606435436e-16	2.9704406224692667e-09	1.6937489850723194e-13	-7.479686442299845e-15
builtin_interfaces.msg.Time(sec=1758915328, nanosec=37331999)	2.2371907108676054e-07	3.322722479845694e-16	2.970441983577614e-09	-1.7593097278248665e-13	4.6864981506410534e-14
builtin_interfaces.msg.Time(sec=1758915328, nanosec=71154618)	2.2371907109038446e-07	3.32272247995334e-16	2.9704419761318587e-09	9.964548531058793e-17	-2.01250256943819e-16
builtin_interfaces.msg.Time(sec=1758915328, nanosec=109258055)	2.2371907109359678e-07	3.32272248004876e-16	2.9704419706967924e-09	8.832391941194881e-17	-1.4688114518353916e-16
builtin_interfaces.msg.Time(sec=1758915328, nanosec=145627789)	2.2371907109644414e-07	3.322722480133339e-16	2.9704419667264176e-09	7.828525549800525e-17	-1.0733019110969126e-16
builtin_interfaces.msg.Time(sec=1758915328, nanosec=182085678)	2.2371907109896808e-07	3.3227224802083113e-16	2.970441963820368e-09	6.939714467074881e-17	-7.855775588410691e-17
builtin_interfaces.msg.Time(sec=1758915328, nanosec=220790310)	2.2371907110120483e-07	3.3227224802747536e-16	2.9704419616896893e-09	6.150209174154936e-17	-5.759098504977792e-17
builtin_interfaces.msg.Time(sec=1758915328, nanosec=257282315)	2.2371907110318774e-07	3.3227224803336544e-16	2.9704419601263117e-09	5.451539341568146e-17	-4.228401261808815e-17
builtin_interfaces.msg.Time(sec=1758915328, nanosec=291843482)	2.2371907110494565e-07	3.3227224803858706e-16	2.9704419589745533e-09	4.8325876618818004e-17	-3.112427975465497e-17
builtin_interfaces.msg.Time(sec=1758915328, nanosec=328008694)	2.2371907110650387e-07	3.3227224804321565e-16	2.97044195812171e-09	4.2842220611333124e-17	-2.3075745144057704e-17
builtin_interfaces.msg.Time(sec=1758915328, nanosec=365697258)	2.237190711078846e-07	3.3227224804731694e-16	2.9704419574896636e-09	3.796119325278023e-17	-1.7105441777449652e-17
builtin_interfaces.msg.Time(sec=1758915328, nanosec=403957397)	2.2371907110910887e-07	3.322722480509536e-16	2.9704419570186487e-09	3.366205988247129e-17	-1.2749149362164575e-17
builtin_interfaces.msg.Time(sec=1758915328, nanosec=441121440)	2.2371907111019344e-07	3.3227224805417524e-16	2.9704419566681773e-09	2.982085369927171e-17	-9.493458700353077e-18
builtin_interfaces.msg.Time(sec=1758915328, nanosec=476556292)	2.2371907111115506e-07	3.3227224805703176e-16	2.9704419564039414e-09	2.6442427496108468e-17	-7.150837091004294e-18
builtin_interfaces.msg.Time(sec=1758915328, nanosec=513507193)	2.237190711120072e-07	3.322722480595631e-16	2.970441956201869e-09	2.3431490066415444e-17	-5.475340008202341e-18
builtin_interfaces.msg.Time(sec=1758915328, nanosec=549882494)	2.2371907111276302e-07	3.322722480618082e-16	2.970441956050151e-09	2.078539443223248e-17	-4.116496502517088e-18
builtin_interfaces.msg.Time(sec=1758915328, nanosec=587197126)	2.2371907111343318e-07	3.322722480637989e-16	2.970441955932649e-09	1.842473125475448e-17	-3.2034274500543733e-18
builtin_interfaces.msg.Time(sec=1758915328, nanosec=624148608)	2.2371907111402682e-07	3.322722480655623e-16	2.970441955843001e-09	1.632082493941294e-17	-2.4194792736974974e-18
builtin_interfaces.msg.Time(sec=1758915328, nanosec=660100213)	2.2371907111455354e-07	3.322722480671269e-16	2.9704419557707843e-09	1.4480734094101645e-17	-1.9614075941791653e-18
builtin_interfaces.msg.Time(sec=1758915328, nanosec=697855617)	2.2371907111501933e-07	3.3227224806851027e-16	2.9704419557140625e-09	1.2806520534294314e-17	-1.5463762066961132e-18
builtin_interfaces.msg.Time(sec=1758915328, nanosec=739681469)	2.2371907111543282e-07	3.322722480697387e-16	2.9704419556693306e-09	1.1368329175935452e-17	-1.2143510967096715e-18
builtin_interfaces.msg.Time(sec=1758915328, nanosec=773679908)	2.2371907111579937e-07	3.322722480708276e-16	2.9704419556337296e-09	1.0083221376273068e-17	-9.776294905156345e-19
builtin_interfaces.msg.Time(sec=1758915328, nanosec=814365275)	2.2371907111612447e-07	3.322722480717933e-16	2.970441955604308e-09	8.938403408499678e-18	-7.716509500610823e-19
builtin_interfaces.msg.Time(sec=1758915328, nanosec=851118187)	2.237190711164121e-07	3.3227224807264765e-16	2.970441955582357e-09	7.905199678046773e-18	-5.933411687720672e-19
builtin_interfaces.msg.Time(sec=1758915328, nanosec=884403044)	2.2371907111666715e-07	3.322722480734053e-16	2.9704419555640032e-09	7.014050431456314e-18	-4.8881474525781705e-19
builtin_interfaces.msg.Time(sec=1758915328, nanosec=921577090)	2.2371907111689307e-07	3.3227224807407653e-16	2.9704419555476784e-09	6.208927968571367e-18	-4.242543072048978e-19
builtin_interfaces.msg.Time(sec=1758915328, nanosec=959909289)	2.237190711170938e-07	3.3227224807467276e-16	2.9704419555330137e-09	5.520713698927248e-18	-4.1195708090910376e-19
builtin_interfaces.msg.Time(sec=1758915328, nanosec=995431273)	2.2371907111727112e-07	3.3227224807519937e-16	2.9704419555248052e-09	4.8726452616790345e-18	-2.3672160619403716e-19
builtin_interfaces.msg.Time(sec=1758915329, nanosec=32166412)	2.2371907111742848e-07	3.322722480756667e-16	2.970441955514752e-09	4.3225150089571014e-18	-2.5824175221167693e-19
builtin_interfaces.msg.Time(sec=1758915329, nanosec=69505415)	2.237190711175677e-07	3.3227224807608043e-16	2.9704419555085726e-09	3.830177108365539e-18	-1.7216116814111795e-19
builtin_interfaces.msg.Time(sec=1758915329, nanosec=106644027)	2.2371907111769161e-07	3.322722480764485e-16	2.97044195550267e-09	3.4115134276653672e-18	-1.2604656953188992e-19
builtin_interfaces.msg.Time(sec=1758915329, nanosec=144719920)	2.237190711178006e-07	3.3227224807677226e-16	2.970441955497597e-09	2.9954967249253643e-18	-1.4141810240163262e-19
