timestamp,x,y,θ,v,w
1758915368.8894668,0.04267566935229526,0.001279897759005729,0.05269800295388783,0.19999999999998466,0.20000000000049178
1758915368.9244282,0.049864246763786674,0.0016850284176509974,0.05989800295390821,0.1999999999999844,0.20000000000057075
1758915368.9611933,0.057049720932616566,0.0021419058855320417,0.06709800295393023,0.1999999999999844,0.20000000000061427
1758915368.9975698,0.06423171936541315,0.002650506478223151,0.07429800295395289,0.19999999999998389,0.20000000000063284
1758915369.034383,0.07140986974898608,0.0032108038299836126,0.0814980029539763,0.19999999999998444,0.20000000000065135
1758915369.0705771,0.07858379996962714,0.0038227688951240585,0.08869800295399981,0.19999999999998447,0.2000000000006546
1758915369.1063647,0.08575313813240015,0.004486369949512617,0.09589800295402334,0.19999999999998422,0.20000000000065618
1758915369.148838,0.09291751258042032,0.0052015725922193055,0.1030980029540468,0.19999999999998422,0.200000000000653
1758915369.188598,0.10007655191412068,0.005968339747299236,0.11029800295407034,0.19999999999998397,0.2000000000006546
1758915369.2235343,0.10722988501050548,0.00678663166571481,0.11749800295409384,0.19999999999998422,0.200000000000653
1758915369.261285,0.11437714104238894,0.007656405927396221,0.1246980029541174,0.19999999999998397,0.2000000000006546
1758915369.2970874,0.12151794949761899,0.008577617443440547,0.13189800295414086,0.19999999999998422,0.200000000000653
1758915369.335078,0.12865194019828446,0.00955021845844912,0.13909800295416444,0.199999999999984,0.2000000000006546
1758915369.3705888,0.1357787433199051,0.010574158553003116,0.14629800295418785,0.19999999999998422,0.200000000000653
1758915369.4064887,0.1428979894106031,0.011649384646277208,0.15349800295421143,0.19999999999998447,0.20000000000065782
1758915369.4444096,0.1500093094102555,0.012775840998791733,0.16069800295423484,0.19999999999998425,0.200000000000653
1758915369.481659,0.15711233466962612,0.013953469215301594,0.16789800295425825,0.19999999999998447,0.20000000000065138
1758915369.517113,0.16420669696947632,0.015182208247823636,0.17509800295428188,0.19999999999998402,0.2000000000006546
1758915369.5526736,0.1712920285396531,0.016461994398801697,0.1822980029543053,0.19999999999998402,0.2000000000006546
1758915369.5892084,0.1783679620781546,0.017792761324408306,0.18949800295432875,0.19999999999998447,0.20000000000065782
1758915369.6265388,0.18543413077017082,0.019174440037984106,0.19669800295435216,0.19999999999998447,0.20000000000065138
1758915369.6659107,0.19249016830709917,0.020606958913613967,0.2038980029543757,0.199999999999984,0.2000000000006546
1758915369.6997464,0.19953570890553393,0.022090243689840156,0.21109800295439915,0.19999999999998402,0.2000000000006546
1758915369.7383084,0.20657038732622837,0.023624217473512062,0.2182980029544226,0.19999999999998402,0.2000000000006546
1758915369.7775426,0.21359383889302852,0.025208800743772287,0.2254980029544456,0.19999999999998258,0.20000000000063847
1758915369.8156044,0.22060569951177803,0.02684391135617897,0.23269800295446805,0.19999999999997936,0.2000000000006223
1758915369.8507986,0.22760560568919286,0.0285294645469641,0.23989800295449049,0.19999999999997936,0.20000000000062235
1758915369.8872344,0.2345931945517045,0.03026537293742772,0.247098002954514,0.19999999999998447,0.20000000000065135
1758915369.9238405,0.24156810386427097,0.03205154653846782,0.2542980029545374,0.19999999999998447,0.20000000000065138
1758915369.9612887,0.2485299720491555,0.03388789275524472,0.261498002954561,0.199999999999984,0.2000000000006546
1758915369.996676,0.2554784382046706,0.035774316391981906,0.2686980029545846,0.19999999999998402,0.2000000000006546
1758915370.0345736,0.26241314212388667,0.03771071965690052,0.27589800295460803,0.19999999999998447,0.20000000000065138
1758915370.0699205,0.26933372431330566,0.039697002167288865,0.2830980029546317,0.19999999999998447,0.20000000000065135
1758915370.1060388,0.27623982601149666,0.041733060954706414,0.29029800295465535,0.199999999999984,0.2000000000006546
1758915370.1481383,0.2831310892076942,0.04381879047032167,0.29749800295467893,0.1999999999999849,0.20000000000066104
1758915370.18543,0.29000715666035765,0.04595408259038369,0.30469800295470234,0.19999999999998447,0.20000000000065135
1758915370.2200885,0.29686767191569013,0.048138826621827085,0.3118980029547261,0.19999999999998352,0.2000000000006578
1758915370.2574193,0.3037122793261176,0.05037290930801058,0.31909800295474966,0.19999999999998447,0.20000000000065135
1758915370.2950242,0.3105406240687241,0.05265621483458797,0.326298002954773,0.19999999999998447,0.20000000000065138
1758915370.3308804,0.31735235216364766,0.0549886248355122,0.33349800295479676,0.19999999999998447,0.20000000000065135
1758915370.3705916,0.32414711049242917,0.057370018399171024,0.3406980029548205,0.19999999999998352,0.2000000000006578
1758915370.4058378,0.33092454681631855,0.05980027207465551,0.34789800295484385,0.19999999999998447,0.20000000000065138
1758915370.4414442,0.3376843097945345,0.062279259878159354,0.35509800295486754,0.19999999999998447,0.20000000000065135
1758915370.4806252,0.34442604900247814,0.06480685329951005,0.3622980029548914,0.19999999999998352,0.2000000000006578
1758915370.5179892,0.3511494149498987,0.06738292130883054,0.3694980029549149,0.19999999999998447,0.20000000000065135
1758915370.5535545,0.35785405909901113,0.0700073303633322,0.3766980029549385,0.19999999999998447,0.20000000000065135
1758915370.5903747,0.36453963388256433,0.0726799444142374,0.383898002954962,0.19999999999998447,0.20000000000065135
1758915370.6310093,0.37120579272185866,0.0754006249138323,0.3910980029549859,0.19999999999998447,0.20000000000065138
1758915370.6653519,0.3778521900447131,0.0781692308226489,0.39829800295500944,0.19999999999998352,0.20000000000065782
