builtin_interfaces.msg.Time(sec=1759628058, nanosec=866841906)	0.9060426261747955	-1.4009773076272618	-1.983497997017995	0.20000000000001128	-0.20000000000069645
builtin_interfaces.msg.Time(sec=1759628058, nanosec=902571603)	0.9031310909330921	-1.4075623466239506	-1.990697997018022	0.20000000000000756	-0.20000000000072227
builtin_interfaces.msg.Time(sec=1759628058, nanosec=939344522)	0.9001722192869206	-1.4141262520645461	-1.9978979970180484	0.20000000000001128	-0.20000000000069645
builtin_interfaces.msg.Time(sec=1759628058, nanosec=976344101)	0.8971661646235247	-1.4206686836776603	-2.005097997018075	0.20000000000001866	-0.20000000000074808
builtin_interfaces.msg.Time(sec=1759628059, nanosec=14061600)	0.8941130827761057	-1.427189302305103	-2.0122979970181007	0.20000000000001866	-0.20000000000074808
builtin_interfaces.msg.Time(sec=1759628059, nanosec=49785881)	0.8910131320157421	-1.4336877699194654	-2.0194979970181275	0.20000000000001497	-0.20000000000077384
builtin_interfaces.msg.Time(sec=1759628059, nanosec=86953030)	0.8878664730431872	-1.440163749641641	-2.0266979970181516	0.20000000000001128	-0.2000000000006965
builtin_interfaces.msg.Time(sec=1759628059, nanosec=123285975)	0.8846732689805372	-1.446616905758292	-2.0338979970181774	0.20000000000001128	-0.20000000000069645
builtin_interfaces.msg.Time(sec=1759628059, nanosec=160173019)	0.8814336853627756	-1.4530469037392504	-2.0410979970182033	0.20000000000001128	-0.20000000000069645
builtin_interfaces.msg.Time(sec=1759628059, nanosec=200564394)	0.8781478901291919	-1.4594534102548602	-2.04829799701823	0.20000000000000756	-0.20000000000072227
builtin_interfaces.msg.Time(sec=1759628059, nanosec=234122850)	0.8748160536146754	-1.4658360931932592	-2.055497997018256	0.20000000000001128	-0.2000000000006965
builtin_interfaces.msg.Time(sec=1759628059, nanosec=273961350)	0.8714383485408841	-1.4721946216775927	-2.0626979970182817	0.20000000000001866	-0.20000000000074802
builtin_interfaces.msg.Time(sec=1759628059, nanosec=310986521)	0.8680149500072937	-1.4785286660831682	-2.0698979970183076	0.2000000000000187	-0.20000000000074808
builtin_interfaces.msg.Time(sec=1759628059, nanosec=347989795)	0.8645460354821168	-1.484837898054542	-2.0770979970183334	0.20000000000001866	-0.20000000000074808
builtin_interfaces.msg.Time(sec=1759628059, nanosec=384897729)	0.8610317847931058	-1.4911219905225412	-2.0842979970183584	0.20000000000001128	-0.2000000000006965
builtin_interfaces.msg.Time(sec=1759628059, nanosec=421356015)	0.8574723801182288	-1.4973806177212212	-2.0914979970183842	0.20000000000001128	-0.2000000000006965
builtin_interfaces.msg.Time(sec=1759628059, nanosec=458956745)	0.8538680059762273	-1.5036134552047487	-2.09869799701841	0.20000000000001128	-0.2000000000006965
builtin_interfaces.msg.Time(sec=1759628059, nanosec=495924581)	0.8502188492170495	-1.5098201798642246	-2.105897997018436	0.20000000000001128	-0.20000000000069645
builtin_interfaces.msg.Time(sec=1759628059, nanosec=534895855)	0.8465250990121647	-1.516000469944432	-2.1130979970184627	0.2000000000000076	-0.20000000000072227
builtin_interfaces.msg.Time(sec=1759628059, nanosec=570201637)	0.8427869468447565	-1.522154005060517	-2.1202979970184885	0.20000000000001866	-0.20000000000074802
builtin_interfaces.msg.Time(sec=1759628059, nanosec=607115604)	0.8390045864997965	-1.5282804662145977	-2.1274979970185144	0.2000000000000187	-0.20000000000074808
builtin_interfaces.msg.Time(sec=1759628059, nanosec=645599660)	0.8351782140539975	-1.5343795358123002	-2.1346979970185402	0.20000000000001866	-0.20000000000074808
builtin_interfaces.msg.Time(sec=1759628059, nanosec=683430007)	0.8313080278656502	-1.5404508976792226	-2.141897997018567	0.20000000000001497	-0.20000000000077386
builtin_interfaces.msg.Time(sec=1759628059, nanosec=720273499)	0.8273942285643402	-1.5464942370773245	-2.149097997018591	0.20000000000001128	-0.2000000000006965
builtin_interfaces.msg.Time(sec=1759628059, nanosec=758126590)	0.823437019040546	-1.5525092407212457	-2.156297997018617	0.20000000000001128	-0.2000000000006965
builtin_interfaces.msg.Time(sec=1759628059, nanosec=794670096)	0.8194366044351235	-1.5584955967945437	-2.1634979970186428	0.20000000000001128	-0.20000000000069645
builtin_interfaces.msg.Time(sec=1759628059, nanosec=829411050)	0.8153931921286698	-1.5644529949658608	-2.1706979970186695	0.20000000000000756	-0.20000000000072227
builtin_interfaces.msg.Time(sec=1759628059, nanosec=868320979)	0.8113069917307736	-1.5703811264050098	-2.1778979970186954	0.20000000000001128	-0.20000000000069645
builtin_interfaces.msg.Time(sec=1759628059, nanosec=904290012)	0.8071782150691487	-1.5762796837989843	-2.185097997018721	0.20000000000001866	-0.20000000000074808
builtin_interfaces.msg.Time(sec=1759628059, nanosec=941524095)	0.8030070761786523	-1.5821483613678906	-2.192297997018747	0.20000000000001866	-0.20000000000074808
builtin_interfaces.msg.Time(sec=1759628059, nanosec=978946472)	0.7987937912901902	-1.587986854880797	-2.199497997018774	0.20000000000001497	-0.20000000000077384
builtin_interfaces.msg.Time(sec=1759628060, nanosec=15058427)	0.7945385788195078	-1.5937948616715072	-2.206697997018798	0.20000000000001128	-0.2000000000006965
builtin_interfaces.msg.Time(sec=1759628060, nanosec=51238761)	0.7902416593558661	-1.5995720806542506	-2.2138979970188237	0.20000000000001128	-0.2000000000006965
builtin_interfaces.msg.Time(sec=1759628060, nanosec=89586603)	0.7859032556506079	-1.6053182123392886	-2.2210979970188496	0.20000000000001128	-0.2000000000006965
builtin_interfaces.msg.Time(sec=1759628060, nanosec=125889333)	0.7815235926056102	-1.6110329588484418	-2.2282979970188754	0.20000000000001128	-0.20000000000069645
builtin_interfaces.msg.Time(sec=1759628060, nanosec=163442814)	0.7771028972616241	-1.6167160239305307	-2.235497997018902	0.20000000000001128	-0.2000000000006965
builtin_interfaces.msg.Time(sec=1759628060, nanosec=200335189)	0.7726413987865064	-1.6223671129767343	-2.242697997018928	0.20000000000001866	-0.20000000000074802
builtin_interfaces.msg.Time(sec=1759628060, nanosec=236901570)	0.7681393284633394	-1.6279859330358617	-2.249897997018954	0.2000000000000187	-0.20000000000074808
builtin_interfaces.msg.Time(sec=1759628060, nanosec=273902269)	0.7635969196784398	-1.6335721928295388	-2.2570979970189797	0.20000000000001866	-0.20000000000074808
builtin_interfaces.msg.Time(sec=1759628060, nanosec=309979644)	0.7590144079092616	-1.6391256027673096	-2.2642979970190065	0.200000000000015	-0.20000000000077386
builtin_interfaces.msg.Time(sec=1759628060, nanosec=348562347)	0.754392030712189	-1.6446458749616462	-2.2714979970190305	0.20000000000001128	-0.2000000000006965
builtin_interfaces.msg.Time(sec=1759628060, nanosec=384711181)	0.7497300277102205	-1.6501327232428753	-2.2786979970190564	0.20000000000001128	-0.2000000000006965
builtin_interfaces.msg.Time(sec=1759628060, nanosec=424015953)	0.7450286405805476	-1.6555858631740097	-2.2858979970190823	0.20000000000001128	-0.20000000000069645
builtin_interfaces.msg.Time(sec=1759628060, nanosec=457931985)	0.7402881130420262	-1.661005012065497	-2.293097997019109	0.2000000000000076	-0.20000000000072227
builtin_interfaces.msg.Time(sec=1759628060, nanosec=495081280)	0.7355086908425424	-1.6663898889898725	-2.300297997019135	0.20000000000001128	-0.20000000000069645
builtin_interfaces.msg.Time(sec=1759628060, nanosec=534846454)	0.7306906217462729	-1.6717402147963225	-2.3074979970191607	0.2000000000000187	-0.20000000000074808
builtin_interfaces.msg.Time(sec=1759628060, nanosec=571723686)	0.7258341555208407	-1.6770557121251555	-2.3146979970191865	0.20000000000001866	-0.20000000000074808
builtin_interfaces.msg.Time(sec=1759628060, nanosec=606725889)	0.7209395439243671	-1.68233610542218	-2.3218979970192133	0.20000000000001497	-0.20000000000077386
builtin_interfaces.msg.Time(sec=1759628060, nanosec=643974679)	0.7160070406924215	-1.6875811209529894	-2.3290979970192374	0.20000000000001128	-0.2000000000006965
builtin_interfaces.msg.Time(sec=1759628060, nanosec=680159122)	0.7110369015248661	-1.692790486817154	-2.336297997019263	0.20000000000001128	-0.20000000000069645
builtin_interfaces.msg.Time(sec=1759628060, nanosec=715427826)	0.7060293840726024	-1.6979639329623137	-2.343497997019289	0.20000000000001128	-0.20000000000069645
builtin_interfaces.msg.Time(sec=1759628060, nanosec=753167375)	0.7009847479242135	-1.70310119119818	-2.350697997019316	0.20000000000001128	-0.20000000000069645
builtin_interfaces.msg.Time(sec=1759628060, nanosec=792357894)	0.6959032545925079	-1.708201995210436	-2.357897997019343	0.20000000000001497	-0.2000000000006707
builtin_interfaces.msg.Time(sec=1759628060, nanosec=831154469)	0.6907851675009622	-1.7132660805745425	-2.3650979970193715	0.20000000000001497	-0.20000000000077386
builtin_interfaces.msg.Time(sec=1759628060, nanosec=868890696)	0.6856307519700644	-1.7182931847694498	-2.3722979970193987	0.20000000000001497	-0.20000000000077384
builtin_interfaces.msg.Time(sec=1759628060, nanosec=904874561)	0.6804402752035621	-1.723283047191202	-2.379497997019426	0.20000000000001497	-0.20000000000077384
builtin_interfaces.msg.Time(sec=1759628060, nanosec=940966868)	0.6752140062746088	-1.7282354091664482	-2.3866979970194513	0.20000000000000756	-0.20000000000072227
builtin_interfaces.msg.Time(sec=1759628060, nanosec=980082216)	0.6699522161118143	-1.7331500139658529	-2.3938979970194785	0.20000000000000756	-0.20000000000072227
builtin_interfaces.msg.Time(sec=1759628061, nanosec=14973696)	0.6646551774852029	-1.738026606817404	-2.4010979970195057	0.20000000000001497	-0.20000000000067067
builtin_interfaces.msg.Time(sec=1759628061, nanosec=53494839)	0.6593231649920704	-1.7428649349196197	-2.408297997019533	0.20000000000001497	-0.20000000000067067
builtin_interfaces.msg.Time(sec=1759628061, nanosec=89973088)	0.6539564550427505	-1.747664747454655	-2.41549799701956	0.20000000000001497	-0.2000000000006707
builtin_interfaces.msg.Time(sec=1759628061, nanosec=127092265)	0.648555325846285	-1.7524257956013025	-2.422697997019587	0.20000000000002238	-0.20000000000072227
builtin_interfaces.msg.Time(sec=1759628061, nanosec=163296675)	0.6431200573960022	-1.7571478325478929	-2.4298979970196157	0.20000000000001497	-0.20000000000077386
builtin_interfaces.msg.Time(sec=1759628061, nanosec=199245601)	0.6376509314550006	-1.761830613505089	-2.437097997019643	0.20000000000001497	-0.20000000000077384
builtin_interfaces.msg.Time(sec=1759628061, nanosec=237654787)	0.632148231541545	-1.7664738957185746	-2.44429799701967	0.20000000000001497	-0.20000000000077384
builtin_interfaces.msg.Time(sec=1759628061, nanosec=274138676)	0.6266122429143666	-1.7710774384816388	-2.4514979970196955	0.20000000000000756	-0.20000000000072227
builtin_interfaces.msg.Time(sec=1759628061, nanosec=310161417)	0.621043252557876	-1.7756410031476562	-2.4586979970197227	0.20000000000000756	-0.20000000000072227
builtin_interfaces.msg.Time(sec=1759628061, nanosec=348305883)	0.6154415491672857	-1.7801643531424565	-2.46589799701975	0.20000000000001497	-0.20000000000067067
builtin_interfaces.msg.Time(sec=1759628061, nanosec=385149387)	0.6098074231336451	-1.7846472539765887	-2.473097997019777	0.20000000000001497	-0.2000000000006707
builtin_interfaces.msg.Time(sec=1759628061, nanosec=420647148)	0.6041411665287864	-1.7890894732574778	-2.480297997019809	0.1999999999999928	-0.20000000000082543
builtin_interfaces.msg.Time(sec=1759628061, nanosec=457790767)	0.5984430730901841	-1.7934907807014693	-2.4874979970198448	0.19999999999997797	-0.2000000000010317
builtin_interfaces.msg.Time(sec=1759628061, nanosec=494387554)	0.592713438205724	-1.7978509481457734	-2.4946979970198813	0.19999999999998536	-0.20000000000098014
builtin_interfaces.msg.Time(sec=1759628061, nanosec=533741430)	0.5869525588983966	-1.8021697495602846	-2.5018979970199187	0.19999999999997797	-0.20000000000103174
